tankId,date,hoursUsed,envSeverity,overloadPct,missionType
TNK-B-023,2024-02-12,11.587562174312783,0.6399755293058664,0.32700192998081756,heavy
TNK-B-023,2024-02-13,11.895610158538561,0.8123984608167207,0.3923931194710656,heavy
TNK-B-023,2024-02-14,0.9368517625236038,0.07689795772915287,0.0,standby
TNK-B-023,2024-02-15,8.649612108471873,0.7101131192589027,0.45704662881714453,heavy
TNK-B-023,2024-02-16,11.622022126999788,0.8839316997377056,0.5600184072051799,heavy
TNK-B-023,2024-02-17,11.374638540455921,0.7560774243694697,0.4105765516372136,heavy
TNK-B-023,2024-02-18,0.9868092933042337,0.039863128625341075,0.0,standby
TNK-B-023,2024-02-19,9.980344524172295,0.7918951942526082,0.44354619938461814,heavy
TNK-B-023,2024-02-20,7.024920264326264,0.5333383769594123,0.16570306299202453,moderate
TNK-B-023,2024-02-21,9.008574701862633,0.651212772729245,0.33625526218008395,heavy
TNK-B-023,2024-02-22,0.7646174971742061,0.012252155365156692,0.0,standby
TNK-B-023,2024-02-23,10.809376340899583,0.7014733437325906,0.5841045084166425,heavy
TNK-B-023,2024-02-24,2.237684399265287,0.2655933486897605,0.05446466113430401,light
TNK-B-023,2024-02-25,7.558734980472051,0.4754987532000853,0.10585092155867147,moderate
TNK-B-023,2024-02-26,4.252404399220747,0.3883501978565337,0.26961121584317804,moderate
TNK-B-023,2024-02-27,6.964652851218764,0.4904687831925739,0.15731742234503965,moderate
TNK-B-023,2024-02-28,3.164310465100767,0.19503329884836457,0.09770654952363039,light
TNK-B-023,2024-02-29,2.1114824533266896,0.1452419450992295,0.05318676505028717,light
TNK-B-023,2024-03-01,9.816257581934243,0.8225389081944936,0.5406744413100703,heavy
TNK-B-023,2024-03-02,0.44613137483485577,0.036318870438446595,0.0,standby
TNK-B-023,2024-03-03,7.3662116166774325,0.3945476927626332,0.18494214328963804,moderate
TNK-B-023,2024-03-04,11.02095459795702,0.6256210421502323,0.5429942617458793,heavy
TNK-B-023,2024-03-05,2.5007767238338108,0.19479804299763948,0.04072885580506383,light
TNK-B-023,2024-03-06,4.046684566541607,0.380772638645564,0.2227603849283059,moderate
TNK-B-023,2024-03-07,10.985076378391447,0.7948918940708383,0.5123848250028082,heavy
TNK-B-023,2024-03-08,3.5360024887866914,0.2233903237270931,0.0036564010198557595,light
TNK-B-023,2024-03-09,1.504137395800025,0.2266378716657897,0.09496358852258466,light
TNK-B-023,2024-03-10,7.459861482442605,0.31047100754341933,0.21998405313867114,moderate
TNK-B-023,2024-03-11,10.266592527738007,0.6132726517153214,0.36486720895174074,heavy
TNK-B-023,2024-03-12,6.9527916814758655,0.4417293770729047,0.16448755999854542,moderate
TNK-B-023,2024-03-13,10.628171455229069,0.6132549904352426,0.5613303070565661,heavy
TNK-B-023,2024-03-14,10.007888074625162,0.6982410587903862,0.3401408234861528,heavy
TNK-B-023,2024-03-15,4.008464729631292,0.4273760923954702,0.11852235924412471,moderate
TNK-B-023,2024-03-16,8.83957041335384,0.8409814320367703,0.4578148336127784,heavy
TNK-B-023,2024-03-17,2.788325275989726,0.2998425227169937,0.0919438607607762,light
TNK-B-023,2024-03-18,10.098763987015317,0.7026183832041081,0.5069365407874009,heavy
TNK-B-023,2024-03-19,6.09647934610603,0.5428329643721385,0.2835545109277861,moderate
TNK-B-023,2024-03-20,3.4471605887704047,0.1695587265640302,0.09813717832333005,light
TNK-B-023,2024-03-21,11.565062099897123,0.7890732851319031,0.5762487278693359,heavy
TNK-B-023,2024-03-22,8.78769033629469,0.8411632935739658,0.39152900278219643,heavy
TNK-B-023,2024-03-23,8.70267654632677,0.7482248205107884,0.576997624224618,heavy
TNK-B-023,2024-03-24,4.899824527303751,0.30143720831704907,0.16695067183617399,moderate
TNK-B-023,2024-03-25,4.8166983265947785,0.41617064073237103,0.2850084969203244,moderate
TNK-B-023,2024-03-26,6.575730135928234,0.33623304578462915,0.16968990046698199,moderate
TNK-B-023,2024-03-27,10.77978086610126,0.6254151544027956,0.5321730850425114,heavy
TNK-B-023,2024-03-28,6.747374274239316,0.48593518052002904,0.28934304421084467,moderate
TNK-B-023,2024-03-29,7.221730885397244,0.46351142750874813,0.1849427190760805,moderate
TNK-B-023,2024-03-30,8.053986488487924,0.8990676097985286,0.35607020472940093,heavy
