tankId,date,hoursUsed,envSeverity,overloadPct,missionType
TNK-C-091,2024-03-10,6.1450192810926465,0.4724794088407006,0.269842429351723,moderate
TNK-C-091,2024-03-11,5.595569967982236,0.37021779357447593,0.23861282461008457,moderate
TNK-C-091,2024-03-12,11.237044432705762,0.6542220123487418,0.3303128202111118,heavy
TNK-C-091,2024-03-13,5.790188844118996,0.4887162891134193,0.12617124757130221,moderate
TNK-C-091,2024-03-14,2.1161432430233478,0.2265505922268044,0.08676511733052218,light
TNK-C-091,2024-03-15,1.7828535228860658,0.13947460294045325,0.08456641220369018,light
TNK-C-091,2024-03-16,0.3478763414941072,0.051356931286026176,0.0,standby
TNK-C-091,2024-03-17,1.7022353348145096,0.19813605337073886,0.08902317839312682,light
TNK-C-091,2024-03-18,5.538302202858436,0.555421311170166,0.13270084476083502,moderate
TNK-C-091,2024-03-19,11.579093406294987,0.732844647130033,0.3147127215537296,heavy
TNK-C-091,2024-03-20,2.169129910235871,0.16307231089817717,0.09167094472284323,light
TNK-C-091,2024-03-21,3.8645029433912,0.17068470288134757,0.0057849580084704645,light
TNK-C-091,2024-03-22,2.752176143670325,0.2712118397221611,0.02941414602152528,light
TNK-C-091,2024-03-23,3.412902222773757,0.11533711573801403,0.05864739522189714,light
TNK-C-091,2024-03-24,0.9463215241486875,0.05799612080193084,0.0,standby
TNK-C-091,2024-03-25,4.663045430029172,0.5980161807076,0.16347182415965258,moderate
TNK-C-091,2024-03-26,2.4120567456150632,0.23831284023517263,0.025351183724584416,light
TNK-C-091,2024-03-27,8.692563443840855,0.6718641101611755,0.4763815729245436,heavy
TNK-C-091,2024-03-28,4.107185569891554,0.4782841263318317,0.29707194231714784,moderate
TNK-C-091,2024-03-29,2.587739005928354,0.11409272750469264,0.04696396060099187,light
TNK-C-091,2024-03-30,10.87508198585809,0.8827860918561462,0.5197866110067941,heavy
