tankId,componentId,timestamp,feature,value
TNK-A-047,eng-001,2024-01-02 09:00:00,oil_temp,80.381
TNK-A-047,eng-001,2024-01-02 10:00:00,oil_temp,81.312
TNK-A-047,eng-001,2024-01-02 11:00:00,oil_temp,80.153
TNK-A-047,eng-001,2024-01-02 12:00:00,oil_temp,80.807
TNK-A-047,eng-001,2024-01-02 13:00:00,oil_temp,80.038
TNK-A-047,eng-001,2024-01-02 14:00:00,oil_temp,80.831
TNK-A-047,eng-001,2024-01-02 15:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-02 16:00:00,oil_temp,80.208
TNK-A-047,eng-001,2024-01-02 17:00:00,oil_temp,80.137
TNK-A-047,eng-001,2024-01-02 18:00:00,oil_temp,80.875
TNK-A-047,eng-001,2024-01-02 19:00:00,oil_temp,80.651
TNK-A-047,eng-001,2024-01-02 20:00:00,oil_temp,80.06
TNK-A-047,eng-001,2024-01-02 21:00:00,oil_temp,80.632
TNK-A-047,eng-001,2024-01-02 22:00:00,oil_temp,80.663
TNK-A-047,eng-001,2024-01-02 23:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-03 00:00:00,oil_temp,80.204
TNK-A-047,eng-001,2024-01-03 01:00:00,oil_temp,81.069
TNK-A-047,eng-001,2024-01-03 02:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-03 03:00:00,oil_temp,80.309
TNK-A-047,eng-001,2024-01-03 04:00:00,oil_temp,81.549
TNK-A-047,eng-001,2024-01-03 05:00:00,oil_temp,80.382
TNK-A-047,eng-001,2024-01-03 06:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-03 07:00:00,oil_temp,81.67
TNK-A-047,eng-001,2024-01-03 08:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-03 09:00:00,oil_temp,80.093
TNK-A-047,eng-001,2024-01-03 10:00:00,oil_temp,80.567
TNK-A-047,eng-001,2024-01-03 11:00:00,oil_temp,80.622
TNK-A-047,eng-001,2024-01-03 12:00:00,oil_temp,81.999
TNK-A-047,eng-001,2024-01-03 13:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-03 14:00:00,oil_temp,81.634
TNK-A-047,eng-001,2024-01-03 15:00:00,oil_temp,81.757
TNK-A-047,eng-001,2024-01-03 16:00:00,oil_temp,83.149
TNK-A-047,eng-001,2024-01-03 17:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-03 18:00:00,oil_temp,80.321
TNK-A-047,eng-001,2024-01-03 19:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-03 20:00:00,oil_temp,80.656
TNK-A-047,eng-001,2024-01-03 21:00:00,oil_temp,80.626
TNK-A-047,eng-001,2024-01-03 22:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-03 23:00:00,oil_temp,80.147
TNK-A-047,eng-001,2024-01-04 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-04 01:00:00,oil_temp,80.869
TNK-A-047,eng-001,2024-01-04 02:00:00,oil_temp,80.266
TNK-A-047,eng-001,2024-01-04 03:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-04 04:00:00,oil_temp,80.023
TNK-A-047,eng-001,2024-01-04 05:00:00,oil_temp,80.249
TNK-A-047,eng-001,2024-01-04 06:00:00,oil_temp,80.364
TNK-A-047,eng-001,2024-01-04 07:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-04 08:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-04 09:00:00,oil_temp,80.207
TNK-A-047,eng-001,2024-01-04 10:00:00,oil_temp,80.184
TNK-A-047,eng-001,2024-01-04 11:00:00,oil_temp,80.281
TNK-A-047,eng-001,2024-01-04 12:00:00,oil_temp,80.709
TNK-A-047,eng-001,2024-01-04 13:00:00,oil_temp,80.484
TNK-A-047,eng-001,2024-01-04 14:00:00,oil_temp,80.324
TNK-A-047,eng-001,2024-01-04 15:00:00,oil_temp,80.507
TNK-A-047,eng-001,2024-01-04 16:00:00,oil_temp,80.948
TNK-A-047,eng-001,2024-01-04 17:00:00,oil_temp,80.559
TNK-A-047,eng-001,2024-01-04 18:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-04 19:00:00,oil_temp,80.002
TNK-A-047,eng-001,2024-01-04 20:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-04 21:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-04 22:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-04 23:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-05 00:00:00,oil_temp,80.182
TNK-A-047,eng-001,2024-01-05 01:00:00,oil_temp,80.369
TNK-A-047,eng-001,2024-01-05 02:00:00,oil_temp,81.117
TNK-A-047,eng-001,2024-01-05 03:00:00,oil_temp,81.17
TNK-A-047,eng-001,2024-01-05 04:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-05 05:00:00,oil_temp,80.708
TNK-A-047,eng-001,2024-01-05 06:00:00,oil_temp,80.415
TNK-A-047,eng-001,2024-01-05 07:00:00,oil_temp,80.712
TNK-A-047,eng-001,2024-01-05 08:00:00,oil_temp,80.138
TNK-A-047,eng-001,2024-01-05 09:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-05 10:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-05 11:00:00,oil_temp,80.36
TNK-A-047,eng-001,2024-01-05 12:00:00,oil_temp,81.126
TNK-A-047,eng-001,2024-01-05 13:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-05 14:00:00,oil_temp,81.742
TNK-A-047,eng-001,2024-01-05 15:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-05 16:00:00,oil_temp,80.238
TNK-A-047,eng-001,2024-01-05 17:00:00,oil_temp,80.322
TNK-A-047,eng-001,2024-01-05 18:00:00,oil_temp,80.152
TNK-A-047,eng-001,2024-01-05 19:00:00,oil_temp,81.336
TNK-A-047,eng-001,2024-01-05 20:00:00,oil_temp,82.059
TNK-A-047,eng-001,2024-01-05 21:00:00,oil_temp,80.457
TNK-A-047,eng-001,2024-01-05 22:00:00,oil_temp,80.955
TNK-A-047,eng-001,2024-01-05 23:00:00,oil_temp,80.213
TNK-A-047,eng-001,2024-01-06 00:00:00,oil_temp,81.884
TNK-A-047,eng-001,2024-01-06 01:00:00,oil_temp,80.449
TNK-A-047,eng-001,2024-01-06 02:00:00,oil_temp,80.583
TNK-A-047,eng-001,2024-01-06 03:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-06 04:00:00,oil_temp,80.14
TNK-A-047,eng-001,2024-01-06 05:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-06 06:00:00,oil_temp,80.589
TNK-A-047,eng-001,2024-01-06 07:00:00,oil_temp,80.837
TNK-A-047,eng-001,2024-01-06 08:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-06 09:00:00,oil_temp,81.172
TNK-A-047,eng-001,2024-01-06 10:00:00,oil_temp,80.937
TNK-A-047,eng-001,2024-01-06 11:00:00,oil_temp,80.675
TNK-A-047,eng-001,2024-01-06 12:00:00,oil_temp,80.059
TNK-A-047,eng-001,2024-01-06 13:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-06 14:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-06 15:00:00,oil_temp,81.032
TNK-A-047,eng-001,2024-01-06 16:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-06 17:00:00,oil_temp,81.347
TNK-A-047,eng-001,2024-01-06 18:00:00,oil_temp,80.419
TNK-A-047,eng-001,2024-01-06 19:00:00,oil_temp,80.616
TNK-A-047,eng-001,2024-01-06 20:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-06 21:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-06 22:00:00,oil_temp,83.066
TNK-A-047,eng-001,2024-01-06 23:00:00,oil_temp,80.383
TNK-A-047,eng-001,2024-01-07 00:00:00,oil_temp,80.066
TNK-A-047,eng-001,2024-01-07 01:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 02:00:00,oil_temp,80.077
TNK-A-047,eng-001,2024-01-07 03:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 04:00:00,oil_temp,81.925
TNK-A-047,eng-001,2024-01-07 05:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 06:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 07:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 08:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 09:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 10:00:00,oil_temp,80.33
TNK-A-047,eng-001,2024-01-07 11:00:00,oil_temp,81.272
TNK-A-047,eng-001,2024-01-07 12:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 13:00:00,oil_temp,80.403
TNK-A-047,eng-001,2024-01-07 14:00:00,oil_temp,81.107
TNK-A-047,eng-001,2024-01-07 15:00:00,oil_temp,80.643
TNK-A-047,eng-001,2024-01-07 16:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 17:00:00,oil_temp,81.068
TNK-A-047,eng-001,2024-01-07 18:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-07 19:00:00,oil_temp,80.725
TNK-A-047,eng-001,2024-01-07 20:00:00,oil_temp,82.164
TNK-A-047,eng-001,2024-01-07 21:00:00,oil_temp,82.08
TNK-A-047,eng-001,2024-01-07 22:00:00,oil_temp,80.223
TNK-A-047,eng-001,2024-01-07 23:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 01:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 02:00:00,oil_temp,80.662
TNK-A-047,eng-001,2024-01-08 03:00:00,oil_temp,80.735
TNK-A-047,eng-001,2024-01-08 04:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 05:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 06:00:00,oil_temp,80.25
TNK-A-047,eng-001,2024-01-08 07:00:00,oil_temp,81.098
TNK-A-047,eng-001,2024-01-08 08:00:00,oil_temp,80.026
TNK-A-047,eng-001,2024-01-08 09:00:00,oil_temp,80.057
TNK-A-047,eng-001,2024-01-08 10:00:00,oil_temp,80.496
TNK-A-047,eng-001,2024-01-08 11:00:00,oil_temp,80.235
TNK-A-047,eng-001,2024-01-08 12:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 13:00:00,oil_temp,80.65
TNK-A-047,eng-001,2024-01-08 14:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 15:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 16:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 17:00:00,oil_temp,81.226
TNK-A-047,eng-001,2024-01-08 18:00:00,oil_temp,80.532
TNK-A-047,eng-001,2024-01-08 19:00:00,oil_temp,82.21
TNK-A-047,eng-001,2024-01-08 20:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 21:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 22:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-08 23:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 01:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 02:00:00,oil_temp,81.291
TNK-A-047,eng-001,2024-01-09 03:00:00,oil_temp,81.014
TNK-A-047,eng-001,2024-01-09 04:00:00,oil_temp,80.009
TNK-A-047,eng-001,2024-01-09 05:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 06:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 07:00:00,oil_temp,81.088
TNK-A-047,eng-001,2024-01-09 08:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 09:00:00,oil_temp,80.577
TNK-A-047,eng-001,2024-01-09 10:00:00,oil_temp,82.112
TNK-A-047,eng-001,2024-01-09 11:00:00,oil_temp,80.111
TNK-A-047,eng-001,2024-01-09 12:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 13:00:00,oil_temp,80.305
TNK-A-047,eng-001,2024-01-09 14:00:00,oil_temp,81.447
TNK-A-047,eng-001,2024-01-09 15:00:00,oil_temp,81.915
TNK-A-047,eng-001,2024-01-09 16:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 17:00:00,oil_temp,80.284
TNK-A-047,eng-001,2024-01-09 18:00:00,oil_temp,81.656
TNK-A-047,eng-001,2024-01-09 19:00:00,oil_temp,80.346
TNK-A-047,eng-001,2024-01-09 20:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 21:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-09 22:00:00,oil_temp,80.513
TNK-A-047,eng-001,2024-01-09 23:00:00,oil_temp,81.451
TNK-A-047,eng-001,2024-01-10 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 01:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 02:00:00,oil_temp,80.332
TNK-A-047,eng-001,2024-01-10 03:00:00,oil_temp,80.477
TNK-A-047,eng-001,2024-01-10 04:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 05:00:00,oil_temp,80.299
TNK-A-047,eng-001,2024-01-10 06:00:00,oil_temp,80.233
TNK-A-047,eng-001,2024-01-10 07:00:00,oil_temp,80.536
TNK-A-047,eng-001,2024-01-10 08:00:00,oil_temp,81.062
TNK-A-047,eng-001,2024-01-10 09:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 10:00:00,oil_temp,80.757
TNK-A-047,eng-001,2024-01-10 11:00:00,oil_temp,82.027
TNK-A-047,eng-001,2024-01-10 12:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 13:00:00,oil_temp,80.059
TNK-A-047,eng-001,2024-01-10 14:00:00,oil_temp,80.739
TNK-A-047,eng-001,2024-01-10 15:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 16:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 17:00:00,oil_temp,81.715
TNK-A-047,eng-001,2024-01-10 18:00:00,oil_temp,80.667
TNK-A-047,eng-001,2024-01-10 19:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 20:00:00,oil_temp,81.479
TNK-A-047,eng-001,2024-01-10 21:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 22:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-10 23:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-11 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-11 01:00:00,oil_temp,80.01
TNK-A-047,eng-001,2024-01-11 02:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-11 03:00:00,oil_temp,81.286
TNK-A-047,eng-001,2024-01-11 04:00:00,oil_temp,80.458
TNK-A-047,eng-001,2024-01-11 05:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-11 06:00:00,oil_temp,80.911
TNK-A-047,eng-001,2024-01-11 07:00:00,oil_temp,80.507
TNK-A-047,eng-001,2024-01-11 08:00:00,oil_temp,80.317
TNK-A-047,eng-001,2024-01-11 09:00:00,oil_temp,80.302
TNK-A-047,eng-001,2024-01-11 10:00:00,oil_temp,80.485
TNK-A-047,eng-001,2024-01-11 11:00:00,oil_temp,80.242
TNK-A-047,eng-001,2024-01-11 12:00:00,oil_temp,80.165
TNK-A-047,eng-001,2024-01-11 13:00:00,oil_temp,80.257
TNK-A-047,eng-001,2024-01-11 14:00:00,oil_temp,80.598
TNK-A-047,eng-001,2024-01-11 15:00:00,oil_temp,80.721
TNK-A-047,eng-001,2024-01-11 16:00:00,oil_temp,81.201
TNK-A-047,eng-001,2024-01-11 17:00:00,oil_temp,80.015
TNK-A-047,eng-001,2024-01-11 18:00:00,oil_temp,81.021
TNK-A-047,eng-001,2024-01-11 19:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-11 20:00:00,oil_temp,82.182
TNK-A-047,eng-001,2024-01-11 21:00:00,oil_temp,80.694
TNK-A-047,eng-001,2024-01-11 22:00:00,oil_temp,80.617
TNK-A-047,eng-001,2024-01-11 23:00:00,oil_temp,80.219
TNK-A-047,eng-001,2024-01-12 00:00:00,oil_temp,80.135
TNK-A-047,eng-001,2024-01-12 01:00:00,oil_temp,80.243
TNK-A-047,eng-001,2024-01-12 02:00:00,oil_temp,80.432
TNK-A-047,eng-001,2024-01-12 03:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-12 04:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-12 05:00:00,oil_temp,80.397
TNK-A-047,eng-001,2024-01-12 06:00:00,oil_temp,80.709
TNK-A-047,eng-001,2024-01-12 07:00:00,oil_temp,81.493
TNK-A-047,eng-001,2024-01-12 08:00:00,oil_temp,80.959
TNK-A-047,eng-001,2024-01-12 09:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-12 10:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-12 11:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-12 12:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-12 13:00:00,oil_temp,80.125
TNK-A-047,eng-001,2024-01-12 14:00:00,oil_temp,80.597
TNK-A-047,eng-001,2024-01-12 15:00:00,oil_temp,80.552
TNK-A-047,eng-001,2024-01-12 16:00:00,oil_temp,80.686
TNK-A-047,eng-001,2024-01-12 17:00:00,oil_temp,80.654
TNK-A-047,eng-001,2024-01-12 18:00:00,oil_temp,81.513
TNK-A-047,eng-001,2024-01-12 19:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-12 20:00:00,oil_temp,80.197
TNK-A-047,eng-001,2024-01-12 21:00:00,oil_temp,80.068
TNK-A-047,eng-001,2024-01-12 22:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-12 23:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 01:00:00,oil_temp,80.185
TNK-A-047,eng-001,2024-01-13 02:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 03:00:00,oil_temp,81.471
TNK-A-047,eng-001,2024-01-13 04:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 05:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 06:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 07:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 08:00:00,oil_temp,80.062
TNK-A-047,eng-001,2024-01-13 09:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 10:00:00,oil_temp,80.304
TNK-A-047,eng-001,2024-01-13 11:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 12:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 13:00:00,oil_temp,80.135
TNK-A-047,eng-001,2024-01-13 14:00:00,oil_temp,80.033
TNK-A-047,eng-001,2024-01-13 15:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 16:00:00,oil_temp,80.356
TNK-A-047,eng-001,2024-01-13 17:00:00,oil_temp,81.041
TNK-A-047,eng-001,2024-01-13 18:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 19:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 20:00:00,oil_temp,81.423
TNK-A-047,eng-001,2024-01-13 21:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 22:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-13 23:00:00,oil_temp,81.055
TNK-A-047,eng-001,2024-01-14 00:00:00,oil_temp,80.896
TNK-A-047,eng-001,2024-01-14 01:00:00,oil_temp,80.85
TNK-A-047,eng-001,2024-01-14 02:00:00,oil_temp,81.959
TNK-A-047,eng-001,2024-01-14 03:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 04:00:00,oil_temp,80.635
TNK-A-047,eng-001,2024-01-14 05:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 06:00:00,oil_temp,80.629
TNK-A-047,eng-001,2024-01-14 07:00:00,oil_temp,80.216
TNK-A-047,eng-001,2024-01-14 08:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 09:00:00,oil_temp,81.081
TNK-A-047,eng-001,2024-01-14 10:00:00,oil_temp,80.085
TNK-A-047,eng-001,2024-01-14 11:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 12:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 13:00:00,oil_temp,80.25
TNK-A-047,eng-001,2024-01-14 14:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 15:00:00,oil_temp,81.079
TNK-A-047,eng-001,2024-01-14 16:00:00,oil_temp,81.358
TNK-A-047,eng-001,2024-01-14 17:00:00,oil_temp,80.062
TNK-A-047,eng-001,2024-01-14 18:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 19:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 20:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-14 21:00:00,oil_temp,81.043
TNK-A-047,eng-001,2024-01-14 22:00:00,oil_temp,81.271
TNK-A-047,eng-001,2024-01-14 23:00:00,oil_temp,80.113
TNK-A-047,eng-001,2024-01-15 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-15 01:00:00,oil_temp,81.066
TNK-A-047,eng-001,2024-01-15 02:00:00,oil_temp,80.579
TNK-A-047,eng-001,2024-01-15 03:00:00,oil_temp,80.233
TNK-A-047,eng-001,2024-01-15 04:00:00,oil_temp,80.959
TNK-A-047,eng-001,2024-01-15 05:00:00,oil_temp,80.653
TNK-A-047,eng-001,2024-01-15 06:00:00,oil_temp,80.998
TNK-A-047,eng-001,2024-01-15 07:00:00,oil_temp,80.542
TNK-A-047,eng-001,2024-01-15 08:00:00,oil_temp,80.006
TNK-A-047,eng-001,2024-01-15 09:00:00,oil_temp,81.637
TNK-A-047,eng-001,2024-01-15 10:00:00,oil_temp,80.159
TNK-A-047,eng-001,2024-01-15 11:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-15 12:00:00,oil_temp,80.033
TNK-A-047,eng-001,2024-01-15 13:00:00,oil_temp,81.493
TNK-A-047,eng-001,2024-01-15 14:00:00,oil_temp,80.161
TNK-A-047,eng-001,2024-01-15 15:00:00,oil_temp,81.567
TNK-A-047,eng-001,2024-01-15 16:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-15 17:00:00,oil_temp,81.272
TNK-A-047,eng-001,2024-01-15 18:00:00,oil_temp,80.421
TNK-A-047,eng-001,2024-01-15 19:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-15 20:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-15 21:00:00,oil_temp,81.33
TNK-A-047,eng-001,2024-01-15 22:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-15 23:00:00,oil_temp,81.204
TNK-A-047,eng-001,2024-01-16 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-16 01:00:00,oil_temp,80.671
TNK-A-047,eng-001,2024-01-16 02:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-16 03:00:00,oil_temp,80.88
TNK-A-047,eng-001,2024-01-16 04:00:00,oil_temp,80.026
TNK-A-047,eng-001,2024-01-16 05:00:00,oil_temp,80.717
TNK-A-047,eng-001,2024-01-16 06:00:00,oil_temp,80.81
TNK-A-047,eng-001,2024-01-16 07:00:00,oil_temp,80.092
TNK-A-047,eng-001,2024-01-16 08:00:00,oil_temp,80.064
TNK-A-047,eng-001,2024-01-16 09:00:00,oil_temp,80.446
TNK-A-047,eng-001,2024-01-16 10:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-16 11:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-16 12:00:00,oil_temp,80.624
TNK-A-047,eng-001,2024-01-16 13:00:00,oil_temp,80.26
TNK-A-047,eng-001,2024-01-16 14:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-16 15:00:00,oil_temp,80.044
TNK-A-047,eng-001,2024-01-16 16:00:00,oil_temp,80.7
TNK-A-047,eng-001,2024-01-16 17:00:00,oil_temp,81.929
TNK-A-047,eng-001,2024-01-16 18:00:00,oil_temp,82.109
TNK-A-047,eng-001,2024-01-16 19:00:00,oil_temp,80.558
TNK-A-047,eng-001,2024-01-16 20:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-16 21:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-16 22:00:00,oil_temp,81.942
TNK-A-047,eng-001,2024-01-16 23:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-17 00:00:00,oil_temp,80.0
TNK-A-047,eng-001,2024-01-17 01:00:00,oil_temp,81.489
TNK-A-047,eng-001,2024-01-17 02:00:00,oil_temp,80.0
